number,value,ELITE_SIZE,POP_SIZE,P_CROSSOVER_MAX,P_CROSSOVER_MIN,crossover_type,k,mutation_rate,rosenbrock_mean,salomon_mean,whitley_mean
1256,73.38508744339481,4,30,0.8051789116502861,0.2621387567532714,two_point,4,0.015133512974708364,153.9178348336453,0.25987334606213963,65.97755415047702
204,73.55530159235425,6,24,0.8343151532430814,0.14398214242807778,two_point,2,0.004949433029092738,148.7553643831406,0.3398733460476592,71.57066704787451
1485,73.71825049805906,2,20,0.8885025573587003,0.24756991100077874,one_point,2,0.005544653243897554,166.96469359924942,0.3398733462272315,53.850184548700554
617,73.73054032285577,4,22,0.822771948156975,0.14049250844905936,two_point,3,0.0024147852304866662,144.64940775084162,0.45896784760885234,76.08324537011686
323,73.75321608681061,0,24,0.8115413555164721,0.223227242231053,two_point,3,0.01615264804683014,157.6605253373454,0.25987334609021484,63.3392495769962
1402,73.79932832024765,2,26,0.788409761716569,0.18424532314453992,one_point,2,0.006231528970231452,171.5290953930522,0.31987334593084116,49.54901622175995
310,73.86883515331995,4,24,0.9046943783176032,0.21002863625761428,two_point,6,0.010971131848728497,150.9410678755002,0.35987334588104386,70.30556423857858
294,74.14218205302312,2,20,0.7399787675745918,0.14107033453191353,two_point,2,0.01112172364108659,160.40599587011891,0.29987334673515537,61.72067694221531
1271,74.17482622731883,2,24,0.77903467869561,0.2719206269871435,one_point,2,0.006915505508950404,146.59695392624204,0.3198733460251143,75.60765140968938
37,74.32449674607125,0,22,0.8642143262495446,0.16056163244205462,two_point,3,0.04576240282383019,107.73659980297407,0.424171026710361,114.8127194085293
927,74.39536499997324,2,30,0.7831658629262701,0.2548334956079257,one_point,2,0.016763340992001264,148.733596824699,0.3598733479389455,74.09262482728175
447,74.50792137777093,2,20,0.8486744828662296,0.2709290559046408,two_point,3,0.01698277480270181,149.3231777715095,0.27987336442491195,73.92071299737837
93,74.53176350985166,2,24,0.8171088178354754,0.17288944443133095,two_point,2,0.014684020423955257,151.8545302238827,0.2798733496584976,71.4608869560138
191,74.54543638775814,0,22,0.774644747451916,0.24596941664189503,two_point,2,0.018363755366900904,147.0716955823277,0.29987335455039077,76.26474022639636
1429,74.63727616716335,2,26,0.7824608054465817,0.26314066006153586,one_point,2,0.014491687578440715,150.1637682763991,0.3198733479382254,73.4281868771527
1264,74.64305138386487,4,30,0.778180543666585,0.2649273049999559,one_point,4,0.0354808791980688,126.52611921008938,0.37987353043511973,97.02316141107012
535,74.71926521684772,6,30,0.7689127822590041,0.2103575578257533,two_point,4,0.014704220304879794,153.97526924934164,0.29987334716381836,69.88265305403772
38,74.88054924508982,2,24,0.8633875552823801,0.1609585811312333,two_point,3,0.015003055516941982,159.57274687052694,0.31987334767245273,64.7490275170701
731,75.07782514640164,2,22,0.8211511153980854,0.1346396163447044,two_point,2,0.01656777372610533,137.5503214187715,0.2998733551648821,87.38328066526853
852,75.09388962487677,2,26,0.8205868840987998,0.27837887597107425,two_point,2,0.006479756550186516,160.07332247861842,0.2798733462371704,64.92847304977471
795,75.16151630219146,4,22,0.8601172368773302,0.20769449182826036,two_point,3,0.013787770052027002,172.32922744236527,0.33987334946651576,52.81544811474256
616,75.20786449288065,4,22,0.8309424522990296,0.15285982155948505,two_point,3,0.008083961007684541,166.61739336575786,0.3198733459809217,58.686326766903164
1410,75.40173009204852,2,26,0.8017073847974149,0.26201423624201386,one_point,2,0.013347749802670866,154.13785085166353,0.3398733489165158,71.72746607556554
101,75.41964240157145,0,24,0.7622925185901421,0.20446012105504924,two_point,3,0.014143167319986737,157.51474411919907,0.2998733462441183,68.44430973927118
1306,75.43457649475017,0,22,0.8313323388222512,0.2766544940401677,two_point,2,0.013872096010174726,151.62819666106913,0.29987334646506947,74.37565947671634
74,75.54385246807554,4,20,0.9231583414122118,0.14002877185760487,one_point,5,0.023615362622368352,160.25919249986595,0.33987337299041026,66.03249153137024
166,75.66134035439067,2,30,0.8002215224406812,0.29212961177254154,two_point,3,0.021215011970762542,146.26767181753962,0.29987343162799596,80.41647581400443
1007,75.6640860091211,4,26,0.8251915721282738,0.27565652538247715,one_point,5,0.01705427037405253,157.28167819911906,0.2998733492340948,69.41070647901017
823,75.71930541773104,2,26,0.8263903052119747,0.2638984324848719,two_point,2,0.004797525968683455,144.99058214431426,0.2998733460181529,81.86746076286069
968,75.79651610645327,2,30,0.8100730074513479,0.19054884823475088,two_point,2,0.004864981091275422,154.76656664557578,0.3598733459359147,72.26310832784813
1012,76.20400758042186,4,26,0.8234184424888643,0.2807265448975535,one_point,5,0.016542462949376828,166.96859880823686,0.29987334704799495,61.34355058598072
288,76.30876011420233,4,20,0.7881791646753301,0.12954866042870172,two_point,2,0.006857306329000238,172.55457835206977,0.3398733608972261,56.031828629639996
542,76.32154375077721,6,30,0.7644075776856823,0.2092735340332311,uniform,4,0.014264438974986577,173.11311821242074,0.31987334633896736,55.53163969357193
1380,76.3239097601878,2,30,0.7735081974385473,0.13296388095254133,two_point,4,0.015957485931606875,155.0956092290073,0.25987354494437015,73.61624650661173
608,76.71708120724594,4,22,0.8295172863473663,0.14067857508877138,two_point,3,0.007353038767735914,172.24385176833454,0.43987334601638695,57.46751850738691
1439,76.76048574860046,2,26,0.8638869563669879,0.25143947032627934,one_point,2,0.007309211433466593,161.45097645401023,0.23987334595280946,68.59060744583834
168,76.88354375590791,2,20,0.885983153304726,0.18680320432419958,two_point,3,0.0214724483254108,165.29796302673037,0.23987334695554746,65.11279489403782
538,77.17649315099865,6,30,0.7347377824674852,0.21084549017467266,two_point,4,0.014822762746313905,161.40287155322738,0.3198733477365836,69.806734552032
931,77.25065236480938,2,26,0.7913064414425849,0.19074759756466467,uniform,2,0.009928944804381373,165.59536447695567,0.2598733487414016,65.89671926873109
215,77.51991134245576,2,24,0.8476273991146971,0.1211559057597305,one_point,6,0.015332322280234874,174.94198041319865,0.259873346236509,57.35788026793214
1251,77.6289027957633,2,26,0.8046712756651836,0.26108016574405407,two_point,2,0.013076806211917,184.75190948706114,0.2998733504045429,47.83492554982421
1226,77.69817136859498,2,20,0.8011169620329354,0.27540147259512976,one_point,2,0.051101025442573444,91.1964513906984,0.753128547936178,141.14493416715038
1465,77.78448804647181,2,26,0.8094262307253872,0.2530240756118999,one_point,2,0.008487779895533877,176.9585891190008,0.29987334592261267,56.09500167449202
23,77.88373762704764,6,30,0.8336466199218293,0.29248236392514876,one_point,6,0.0036693345237449517,171.58368646534456,0.45987334729773244,61.607653068500596
1382,77.8970184351906,2,30,0.7823298475841901,0.26676442340433365,one_point,2,0.01606918585939802,159.55208066159477,0.25987334727545525,73.87910129670158
717,78.28095769971237,2,22,0.8145330035952422,0.16175135772164986,two_point,2,0.010728874959866552,163.6497559094736,0.3398733473330089,70.8532438423305
67,78.40646394041742,4,28,0.9153878036748462,0.10054304437934891,one_point,5,0.030844468733533283,168.41047958553804,0.2998775006177045,66.5090347350965
1236,78.42105710766684,2,26,0.8246333391218589,0.2683982114705924,two_point,2,0.010350096629763873,169.88596031138445,0.3198733460597677,65.05733766555629
758,78.82969987040309,0,20,0.8338683382981457,0.1952491950089358,two_point,3,0.0016325899396418975,141.15446985230597,0.5598733520987109,94.77475640680458
1257,78.83371832591031,4,30,0.8122181880499446,0.2635471090468961,two_point,4,0.015841601653678865,163.0349278557644,0.33987334669508873,73.12635377527141
990,78.93437728230565,4,20,0.8289010523061162,0.28283986910600817,one_point,2,0.010856734181989854,160.27316021787365,0.2598733463552546,76.27009828268804
283,79.00499282611314,4,30,0.7902630426828936,0.12942330459548174,two_point,2,0.013963366250032333,175.1511209162119,0.259873349349025,61.60398421277846
375,79.0629756755488,4,26,0.9209234374117622,0.11799075951945184,two_point,3,0.007233386353388186,186.27606523029218,0.27987334603960623,50.632988450314635
912,79.10586969639074,2,28,0.8051545660059757,0.26784421353086935,one_point,2,0.012003622945064848,161.31021264394843,0.23987335310674257,75.76752309211707
887,79.3520719809418,2,22,0.8118495660589089,0.2544377411961847,one_point,2,0.007097924468848807,176.9469276342605,0.35987334585630754,60.7494149627086
1255,79.44844304206073,4,30,0.8057298905747425,0.26077631673827506,two_point,2,0.012608916108888936,173.64926518582126,0.3198733473956556,64.3761905929653
1133,79.486734317538,2,26,0.7775044661086954,0.2729296778545133,one_point,2,0.015543925155543564,161.97479271424749,0.319873347252671,76.16553689111385
888,79.54735287375735,2,22,0.8130689007816589,0.2627708968867155,one_point,2,0.007174583978864809,168.10630707291745,0.3198733463850486,70.21587820196957
666,79.63281832881792,4,28,0.8005128161363639,0.2032535309297161,two_point,3,0.005647767188298108,180.26390861072431,0.3398733463340397,58.294673029395426
1139,79.77017395041399,2,26,0.791753018733328,0.2721979819808322,one_point,2,0.038889740252294275,123.09328939265363,0.42002575840475515,115.79720670018358
685,79.93618367385325,0,24,0.8044902264877437,0.1465873570189829,two_point,3,0.008680748779883386,163.84468524566384,0.35987334594547105,75.60399242995047
228,79.9891429722774,4,24,0.8751570958473319,0.22951077361549158,two_point,5,0.012583426160369324,177.36148365193193,0.29987334590335357,62.30607191899693
1473,80.06101518442136,2,26,0.8013849295899146,0.24382561145150536,one_point,2,0.002695548204647632,177.71386376254378,0.479873346100603,61.98930844461971
12,80.09086731503159,0,26,0.7871454753396887,0.11165286935476074,uniform,4,0.035595773778841544,161.31732813764134,0.36004053471705066,78.59523327273637
1188,80.13112989204802,2,26,0.7771923009899228,0.24632780395421597,one_point,4,0.005960655566609341,167.0945691977237,0.37987334609429757,72.9189471323261
126,80.29810030414258,2,24,0.8566339134893252,0.2121583699301724,one_point,6,0.035668363410962675,150.0140622966645,0.319874584508448,90.5603640312548
567,80.63029334267755,0,20,0.8163405634135243,0.13894214528127202,two_point,2,0.009546102246378958,174.89101348222098,0.31987335029186764,66.67999319551981
488,80.71133028258907,4,24,0.8043924898210336,0.13375549772183543,two_point,3,0.012689075244003095,172.63238773134634,0.2998733462600919,69.20172977016078
41,80.7540714127263,2,24,0.8605228203287874,0.1597897242157624,two_point,2,0.0389765394025149,133.18982283661225,0.49987960253013963,108.57251179903649
1172,80.81564328717485,2,26,0.7753439213127737,0.257802774278547,one_point,4,0.008663298616460157,178.4971483548067,0.3798733461481442,63.569908160569696
314,80.97771254765615,4,24,0.814462784049556,0.2251613731465076,two_point,6,0.01601155121111313,170.07683431904917,0.3798821516198567,72.47642117229945
1103,80.98691120531345,2,20,0.7949794319672395,0.1449568098819768,one_point,2,0.010911147265858354,185.96990654020274,0.27987334650676354,56.71095372923082
458,81.1407363394376,0,26,0.7828364136136698,0.14310399771504567,uniform,2,0.007381461991979111,177.52270404918696,0.3598733463342638,65.53963162279159
965,81.4954534293135,2,30,0.8100876312680159,0.2583692241834065,two_point,2,0.013658061834853167,183.10996058835585,0.259873346921241,61.11652635266341
177,81.53580942232429,2,26,0.7925200907517576,0.19748487496352887,one_point,4,0.010653113129553023,199.41398216236266,0.2998733460186743,44.89357275859156
734,81.53585691230519,2,22,0.821053615788015,0.13611148836523265,two_point,2,0.016522816353225476,142.1586226227358,0.27987335294006205,102.1690747612397
1266,81.55341831318218,4,30,0.780924230499902,0.20131775870391774,one_point,4,0.005994174637604643,181.1980826135122,0.379873346030193,63.0822989800041
1088,81.7707322718926,2,24,0.8426517321930167,0.2674609845309545,one_point,2,0.01419784897522566,178.05292092777407,0.2798733491530426,66.97940253875069
1134,81.82567762846772,2,26,0.7784136771769387,0.2846909911791812,one_point,2,0.01526202326191589,175.52933727278577,0.2999084928122994,69.64778711980506
1052,82.05466818374973,6,26,0.8335208422948314,0.20002255241519118,two_point,3,0.05354432758095646,118.85586730021882,0.6029458730191906,126.70519137801116
342,82.14890037940414,0,30,0.8306342212755584,0.2269754996865897,two_point,3,0.012186507100490181,193.98504211311172,0.29987334599584997,52.16178567910485
1211,82.18464077071945,2,26,0.8152936046654831,0.2613371011930794,uniform,2,0.050832473956054794,107.32756704258568,0.6776302177765491,138.54872505179614
85,82.23281881431222,6,30,0.8472431111086257,0.17603654429329527,uniform,4,0.006175964544476864,170.00177613328697,0.3398733498028467,76.35680695984688
882,82.34589639437145,2,26,0.8132906605200765,0.26080246574705074,one_point,2,0.007378830343907483,172.5217034643046,0.29987334651523473,74.21611237229452
1016,82.46835736465202,4,26,0.8226666056452702,0.2733593607450044,one_point,4,0.01584857783397289,170.94164877338852,0.2798733471517158,76.18354997341581
1106,82.57165452999973,2,20,0.7949669026459045,0.14791656329686498,one_point,2,0.018738281454616347,165.0503418730485,0.31987335182177384,82.34474836512894
757,82.7778441846121,6,20,0.839240095305118,0.1964256993862678,two_point,3,0.001429742841302704,159.0156493556686,0.6398733565564718,88.67800984161127
265,82.81985994272486,2,24,0.8659608846589125,0.18201201794724867,one_point,2,0.01772237782528242,173.56195245540516,0.29987337819685816,74.59775399457256
280,82.91881141739496,4,30,0.8394292547594747,0.2008063324542249,two_point,2,0.03700684762541278,137.0238323904298,0.4198894213786815,111.31271244037639
632,82.9776158204397,4,22,0.8226713504206266,0.13739854295433207,two_point,3,0.010320958955854158,183.3746470765523,0.3398733459132449,65.21832703885354
483,83.17246166373076,4,24,0.9068797122410682,0.13290719170402931,two_point,3,0.05454543434800965,93.35115068871966,0.6420721614818559,155.52416214099077
561,83.47257815024018,0,30,0.817034657474321,0.2840884193359431,two_point,2,0.010926764331465218,176.06943570110053,0.2598733467207698,74.08842540289923
905,83.70978614378373,6,28,0.824569216833234,0.2687343625694212,two_point,4,0.012624909019622101,198.97303784392625,0.23987334616965117,51.916447241255284
1262,83.70982810922594,4,30,0.7950916605085201,0.295051402891098,one_point,4,0.014633983981720283,158.14784141861426,0.3598733474857784,92.62176956157779
1360,83.71939601939535,4,26,0.8060488145257131,0.26465036980958273,one_point,2,0.00846943195116869,201.4364074570301,0.2598733462861136,49.46190725486983
705,83.75346989268141,4,30,0.8167764478892315,0.12635350361056308,one_point,2,0.01356136188779284,165.8779637740174,0.2198733560040073,85.16257254802284
853,83.76993127002426,2,26,0.8902646206947495,0.28733145120364306,two_point,2,0.009322747220849322,184.34084011812064,0.33987334754805715,66.62908034440409
1080,83.86473910887959,2,24,0.7816255611879865,0.18671066416263807,two_point,2,0.015027593349830611,182.4505757440064,0.31987335733154854,68.82376822530082
437,83.91528458185981,4,24,0.9000304991988219,0.2568541891978696,uniform,2,0.011711374160835805,175.72042042068395,0.27987334674584113,75.74555997814966
