1,125.541,2,4,2,0.871,0.17,2,,,,,,k,n_elites,,,,,,,id,val,cr_type,k,n_elites,p_max,p_min,pop_size
1100,270.856,0,3,1,0.946,0.215,2,,,1099,167.91,one_point,3,2,0.93,0.21,26,,,,10,128.57,two_point,3,4,0.812,0.279,30
1101,161.582,0,3,1,0.947,0.222,2,,,1100,270.856,one_point,3,2,0.946,0.215,24,,,,1161,128.61,two_point,5,6,0.82,0.103,22
1102,155.317,0,5,3,0.946,0.22,2,,,1101,161.582,one_point,3,2,0.947,0.222,24,,,,746,128.624,two_point,6,6,0.95,0.105,26
1103,128.145,0,5,3,0.848,0.216,2,,,1102,155.317,one_point,5,6,0.946,0.22,24,,,,91,128.798,one_point,2,6,0.847,0.173,30
1104,102.541,0,5,3,0.948,0.221,2,,,1103,128.145,one_point,5,6,0.848,0.216,24,,,,1223,129.007,one_point,5,6,0.894,0.235,28
1105,91.512,0,5,3,0.948,0.221,2,,,1104,102.541,one_point,5,6,0.948,0.221,24,,,,474,129.294,two_point,4,6,0.826,0.254,28
1106,115.29,2,4,3,0.95,0.22,2,,,1105,91.512,one_point,5,6,0.948,0.221,24,,,,380,129.317,one_point,6,6,0.817,0.168,28
1107,116.226,2,4,3,0.849,0.221,1,,,1106,115.29,uniform,4,6,0.95,0.22,24,,,,11,129.378,two_point,6,6,0.85,0.24,26
1108,153.126,2,5,3,0.849,0.23,2,,,1107,116.226,uniform,4,6,0.849,0.221,22,,,,734,129.458,one_point,4,6,0.945,0.11,26
1109,129.622,2,4,3,0.943,0.227,1,,,1108,153.126,uniform,5,6,0.849,0.23,24,,,,630,129.53,two_point,3,6,0.838,0.255,28
1110,127.675,2,4,3,0.918,0.228,1,,,1109,129.622,uniform,4,6,0.943,0.227,22,,,,1109,129.622,uniform,4,6,0.943,0.227,22
1111,76.718,1,4,3,0.85,0.21,1,,,1110,127.675,uniform,4,6,0.918,0.228,22,,,,109,129.719,one_point,5,6,0.838,0.188,24
1112,112.463,2,4,3,0.941,0.229,3,,,1111,76.718,two_point,4,6,0.85,0.21,22,,,,1016,129.745,one_point,5,6,0.801,0.149,22
1113,110.594,1,5,3,0.941,0.229,1,,,1112,112.463,uniform,4,6,0.941,0.229,26,,,,1305,130.004,one_point,5,6,0.945,0.114,22
1114,88.324,1,5,3,0.941,0.211,3,,,1113,110.594,two_point,5,6,0.941,0.229,22,,,,1123,130.007,one_point,5,6,0.84,0.225,26
1115,99.669,1,5,3,0.941,0.209,3,,,1114,88.324,two_point,5,6,0.941,0.211,26,,,,1450,130.024,uniform,5,6,0.84,0.22,26
1116,83.223,1,5,3,0.94,0.206,3,,,1115,99.669,two_point,5,6,0.941,0.209,26,,,,384,130.15,one_point,5,6,0.858,0.119,28
1117,103.393,1,5,3,0.941,0.206,3,,,1116,83.223,two_point,5,6,0.94,0.206,26,,,,440,130.408,two_point,5,6,0.83,0.113,28
1118,68.566,1,5,3,0.845,0.207,3,,,1117,103.393,two_point,5,6,0.941,0.206,26,,,,292,130.578,one_point,6,6,0.898,0.192,22
1119,80.196,1,5,3,0.843,0.208,3,,,1118,68.566,two_point,5,6,0.845,0.207,26,,,,907,130.627,one_point,5,6,0.933,0.222,26
1120,72.892,0,5,3,0.84,0.205,3,,,1119,80.196,two_point,5,6,0.843,0.208,26,,,,975,130.739,one_point,5,6,0.858,0.207,24
1121,103.261,0,5,3,0.945,0.207,3,,,1120,72.892,one_point,5,6,0.84,0.205,26,,,,539,130.768,uniform,6,6,0.845,0.121,28
1122,123.256,0,5,3,0.841,0.208,3,,,1121,103.261,one_point,5,6,0.945,0.207,26,,,,849,131.018,one_point,5,6,0.931,0.207,26
1123,130.007,0,5,3,0.84,0.225,3,,,1122,123.256,one_point,5,6,0.841,0.208,26,,,,1165,131.051,two_point,5,6,0.894,0.168,24
1124,117.266,0,5,3,0.845,0.213,3,,,1123,130.007,one_point,5,6,0.84,0.225,26,,,,1348,131.613,one_point,5,6,0.841,0.244,30
1125,70.929,1,5,3,0.843,0.207,2,,,1124,117.266,one_point,5,6,0.845,0.213,26,,,,634,131.71,one_point,5,6,0.834,0.233,28
1126,135.437,1,5,3,0.846,0.211,2,,,1125,70.929,two_point,5,6,0.843,0.207,24,,,,1127,131.763,two_point,5,6,0.845,0.205,24
1127,131.763,1,5,3,0.845,0.205,2,,,1126,135.437,two_point,5,6,0.846,0.211,24,,,,476,132.028,two_point,4,6,0.825,0.103,28
1128,23287.971,1,5,0,0.845,0.204,2,,,1127,131.763,two_point,5,6,0.845,0.205,24,,,,209,132.42,one_point,6,6,0.853,0.177,24
1129,180.713,1,5,3,0.846,0.205,2,,,1128,23287.971,two_point,5,0,0.845,0.204,24,,,,207,132.421,one_point,6,6,0.854,0.201,24
1130,93.6,1,5,3,0.844,0.207,2,,,1129,180.713,two_point,5,6,0.846,0.205,24,,,,738,132.439,two_point,5,6,0.815,0.1,26
1131,96.159,1,5,3,0.846,0.208,2,,,1130,93.6,two_point,5,6,0.844,0.207,24,,,,1188,132.541,one_point,5,6,0.84,0.116,22
1132,27856.512,1,5,0,0.846,0.214,2,,,1131,96.159,two_point,5,6,0.846,0.208,24,,,,1244,132.593,one_point,2,4,0.937,0.225,26
1133,98.068,1,5,3,0.842,0.204,2,,,1132,27856.512,two_point,5,0,0.846,0.214,24,,,,230,132.638,one_point,6,6,0.81,0.215,22
1134,25103.401,1,5,0,0.844,0.216,2,,,1133,98.068,two_point,5,6,0.842,0.204,24,,,,894,132.655,two_point,5,6,0.939,0.106,26
1135,222.478,1,5,3,0.843,0.209,2,,,1134,25103.401,two_point,5,0,0.844,0.216,24,,,,843,132.767,one_point,5,6,0.881,0.105,26
1136,103.385,1,5,3,0.84,0.212,2,,,1135,222.478,two_point,5,6,0.843,0.209,24,,,,678,132.769,two_point,5,6,0.838,0.137,30
1137,104.66,1,5,3,0.842,0.216,2,,,1136,103.385,two_point,5,6,0.84,0.212,24,,,,155,132.779,one_point,6,6,0.852,0.105,20
1138,105.928,1,5,3,0.842,0.212,2,,,1137,104.66,two_point,5,6,0.842,0.216,24,,,,1467,132.838,uniform,5,6,0.93,0.126,24
1139,118.231,1,5,3,0.839,0.213,2,,,1138,105.928,two_point,5,6,0.842,0.212,24,,,,1390,132.969,one_point,5,6,0.833,0.215,24
1140,97.572,1,5,3,0.839,0.211,2,,,1139,118.231,two_point,5,6,0.839,0.213,24,,,,1384,133.049,one_point,5,2,0.834,0.239,26
1141,100.943,1,5,3,0.847,0.215,2,,,1140,97.572,two_point,5,6,0.839,0.211,24,,,,947,133.138,one_point,5,6,0.878,0.203,24
1142,102.75,1,5,3,0.838,0.213,2,,,1141,100.943,two_point,5,6,0.847,0.215,24,,,,534,133.169,uniform,6,6,0.843,0.119,28
1143,118.972,1,5,3,0.851,0.132,2,,,1142,102.75,two_point,5,6,0.838,0.213,24,,,,285,133.404,one_point,3,6,0.841,0.26,26
1144,76.369,1,5,3,0.851,0.133,2,,,1143,118.972,two_point,5,6,0.851,0.132,24,,,,981,133.642,one_point,5,2,0.876,0.188,22
1145,78.742,1,5,3,0.853,0.149,2,,,1144,76.369,two_point,5,6,0.851,0.133,24,,,,1172,134.059,two_point,5,4,0.855,0.1,24
1146,140.409,1,2,3,0.85,0.108,2,,,1145,78.742,two_point,5,6,0.853,0.149,24,,,,40,134.233,one_point,3,6,0.841,0.271,30
1147,123.795,1,2,3,0.847,0.1,2,,,1146,140.409,two_point,2,6,0.85,0.108,24,,,,336,134.401,uniform,5,6,0.947,0.244,28
1148,115.257,1,5,3,0.851,0.131,2,,,1147,123.795,two_point,2,6,0.847,0.1,24,,,,318,134.709,one_point,6,6,0.941,0.244,28
1149,105.925,1,5,3,0.85,0.107,2,,,1148,115.257,two_point,5,6,0.851,0.131,24,,,,125,134.721,one_point,6,6,0.812,0.263,22
1150,85.585,1,5,3,0.849,0.107,0,,,1149,105.925,two_point,5,6,0.85,0.107,24,,,,180,134.776,one_point,5,6,0.829,0.162,22
1151,97.697,1,5,3,0.848,0.205,0,,,1150,85.585,two_point,5,6,0.849,0.107,20,,,,1246,134.892,one_point,5,4,0.937,0.107,26
1152,124.887,1,5,3,0.848,0.207,0,,,1151,97.697,two_point,5,6,0.848,0.205,20,,,,722,134.956,uniform,5,2,0.829,0.105,28
1153,120.315,1,5,3,0.842,0.205,0,,,1152,124.887,two_point,5,6,0.848,0.207,20,,,,468,135.038,two_point,3,6,0.842,0.11,28
1154,105.953,1,5,3,0.842,0.106,0,,,1153,120.315,two_point,5,6,0.842,0.205,20,,,,315,135.04,one_point,6,6,0.936,0.223,28
1155,118.872,1,5,3,0.812,0.204,0,,,1154,105.953,two_point,5,6,0.842,0.106,20,,,,1168,135.172,two_point,5,6,0.854,0.233,24
1156,82.689,1,5,3,0.844,0.208,1,,,1155,118.872,two_point,5,6,0.812,0.204,20,,,,218,135.399,one_point,6,6,0.838,0.208,22
1157,119.968,1,5,3,0.838,0.104,1,,,1156,82.689,two_point,5,6,0.844,0.208,22,,,,1126,135.437,two_point,5,6,0.846,0.211,24
1158,108.525,1,5,3,0.843,0.105,1,,,1157,119.968,two_point,5,6,0.838,0.104,22,,,,620,135.527,uniform,3,6,0.827,0.297,24
1159,87.221,1,5,3,0.837,0.104,2,,,1158,108.525,two_point,5,6,0.843,0.105,22,,,,1355,135.527,uniform,5,6,0.942,0.1,26
1160,94.064,1,5,3,0.902,0.104,1,,,1159,87.221,two_point,5,6,0.837,0.104,24,,,,723,135.657,uniform,5,6,0.938,0.103,28
1161,128.61,1,5,3,0.82,0.103,1,,,1160,94.064,two_point,5,6,0.902,0.104,22,,,,358,135.678,one_point,6,6,0.889,0.223,24
1162,83.15,1,5,3,0.837,0.104,1,,,1161,128.61,two_point,5,6,0.82,0.103,22,,,,935,136.008,one_point,5,6,0.877,0.199,24
1163,124.616,1,5,3,0.84,0.233,2,,,1162,83.15,two_point,5,6,0.837,0.104,22,,,,193,136.404,one_point,5,6,0.865,0.123,22
1164,136.407,1,5,3,0.837,0.166,2,,,1163,124.616,two_point,5,6,0.84,0.233,24,,,,1164,136.407,two_point,5,6,0.837,0.166,24
1165,131.051,1,5,3,0.894,0.168,2,,,1164,136.407,two_point,5,6,0.837,0.166,24,,,,1427,136.57,two_point,5,6,0.936,0.212,26
1166,140.335,1,5,3,0.89,0.136,2,,,1165,131.051,two_point,5,6,0.894,0.168,24,,,,387,136.749,uniform,5,6,0.95,0.157,26
1167,127.469,1,5,3,0.855,0.11,2,,,1166,140.335,two_point,5,6,0.89,0.136,24,,,,1009,136.924,one_point,5,4,0.861,0.104,26
1168,135.172,1,5,3,0.854,0.233,2,,,1167,127.469,two_point,5,6,0.855,0.11,24,,,,98,136.977,one_point,5,6,0.861,0.19,24
1169,118.985,1,5,3,0.855,0.111,2,,,1168,135.172,two_point,5,6,0.854,0.233,24,,,,811,136.999,one_point,5,6,0.941,0.241,26
1170,112.226,1,5,3,0.921,0.1,2,,,1169,118.985,two_point,5,6,0.855,0.111,24,,,,371,137.061,one_point,5,6,0.853,0.111,20
1171,80.905,1,5,3,0.845,0.109,2,,,1170,112.226,two_point,5,6,0.921,0.1,24,,,,287,137.107,one_point,6,6,0.895,0.297,22
1172,134.059,1,5,2,0.855,0.1,2,,,1171,80.905,two_point,5,6,0.845,0.109,24,,,,759,137.191,one_point,5,6,0.943,0.101,26
1173,81.262,2,5,3,0.845,0.208,2,,,1172,134.059,two_point,5,4,0.855,0.1,24,,,,1290,137.269,one_point,5,6,0.934,0.28,28
1174,86.108,2,5,3,0.844,0.1,2,,,1173,81.262,uniform,5,6,0.845,0.208,24,,,,509,137.504,two_point,6,2,0.844,0.11,24
1175,108.983,2,5,3,0.841,0.109,2,,,1174,86.108,uniform,5,6,0.844,0.1,24,,,,869,137.759,one_point,5,2,0.924,0.198,26
1176,99.058,2,5,2,0.926,0.208,5,,,1175,108.983,uniform,5,6,0.841,0.109,24,,,,126,137.793,one_point,6,4,0.851,0.299,22
1177,120.015,2,5,2,0.926,0.211,5,,,1176,99.058,uniform,5,4,0.926,0.208,30,,,,629,137.793,two_point,3,6,0.84,0.23,28
1178,104.017,2,5,3,0.843,0.209,5,,,1177,120.015,uniform,5,4,0.926,0.211,30,,,,26,137.876,uniform,4,4,0.8,0.264,26
1179,103.198,2,3,3,0.842,0.209,5,,,1178,104.017,uniform,5,6,0.843,0.209,30,,,,202,137.89,one_point,6,6,0.857,0.114,28
1180,104.017,2,5,3,0.848,0.215,4,,,1179,103.198,uniform,3,6,0.842,0.209,30,,,,1309,138.02,uniform,5,6,0.93,0.108,20
1181,92.052,2,5,3,0.898,0.215,5,,,1180,104.017,uniform,5,6,0.848,0.215,28,,,,351,138.096,uniform,6,6,0.942,0.238,22
1182,139.645,1,3,3,0.821,0.21,5,,,1181,92.052,uniform,5,6,0.898,0.215,30,,,,510,138.174,two_point,6,6,0.94,0.111,24
1183,110.007,1,3,3,0.82,0.215,4,,,1182,139.645,two_point,3,6,0.821,0.21,30,,,,487,138.207,uniform,5,4,0.933,0.104,28
1184,79.644,1,5,3,0.899,0.115,4,,,1183,110.007,two_point,3,6,0.82,0.215,28,,,,754,138.378,one_point,3,6,0.948,0.105,26
1185,96.475,1,5,3,0.908,0.214,4,,,1184,79.644,two_point,5,6,0.899,0.115,28,,,,1341,138.493,one_point,3,6,0.837,0.11,22
1186,126.8,1,5,3,0.847,0.202,4,,,1185,96.475,two_point,5,6,0.908,0.214,28,,,,1313,138.514,uniform,5,6,0.943,0.108,20
1187,103.085,0,5,3,0.84,0.203,1,,,1186,126.8,two_point,5,6,0.847,0.202,28,,,,887,138.775,one_point,5,6,0.941,0.112,22
1188,132.541,0,5,3,0.84,0.116,1,,,1187,103.085,one_point,5,6,0.84,0.203,22,,,,618,138.899,one_point,3,6,0.833,0.295,24
1189,105.022,0,5,3,0.935,0.204,1,,,1188,132.541,one_point,5,6,0.84,0.116,22,,,,1011,138.921,one_point,5,4,0.941,0.206,26
1190,143.162,0,5,3,0.839,0.203,1,,,1189,105.022,one_point,5,6,0.935,0.204,22,,,,364,139.098,one_point,5,6,0.844,0.129,28
1191,150.13,0,5,3,0.839,0.107,1,,,1190,143.162,one_point,5,6,0.839,0.203,22,,,,1346,139.452,one_point,5,6,0.841,0.106,28
1192,115.487,0,5,3,0.838,0.204,1,,,1191,150.13,one_point,5,6,0.839,0.107,22,,,,690,139.463,uniform,5,6,0.851,0.116,28
1193,89.666,0,5,3,0.935,0.107,1,,,1192,115.487,one_point,5,6,0.838,0.204,22,,,,1182,139.645,two_point,3,6,0.821,0.21,30
1194,101.927,0,5,3,0.845,0.103,3,,,1193,89.666,one_point,5,6,0.935,0.107,22,,,,1075,140.023,one_point,5,6,0.938,0.192,24
1195,79.501,0,5,3,0.849,0.106,3,,,1194,101.927,one_point,5,6,0.845,0.103,26,,,,1267,140.157,one_point,5,6,0.896,0.103,28
1196,105.56,0,5,3,0.859,0.103,3,,,1195,79.501,one_point,5,6,0.849,0.106,26,,,,356,140.198,two_point,6,6,0.933,0.231,24
1197,23014.556,0,5,0,0.815,0.105,3,,,1196,105.56,one_point,5,6,0.859,0.103,26,,,,1166,140.335,two_point,5,6,0.89,0.136,24
1198,22669.501,0,5,0,0.95,0.103,3,,,1197,23014.556,one_point,5,0,0.815,0.105,26,,,,1146,140.409,two_point,2,6,0.85,0.108,24
1199,171.345,0,5,3,0.935,0.104,3,,,1198,22669.501,one_point,5,0,0.95,0.103,26,,,,452,140.419,two_point,5,6,0.833,0.124,28
1200,25302.643,0,5,0,0.849,0.143,3,,,1199,171.345,one_point,5,6,0.935,0.104,26,,,,718,140.435,one_point,3,6,0.847,0.283,28
1201,32483.886,0,5,0,0.848,0.111,3,,,1200,25302.643,one_point,5,0,0.849,0.143,26,,,,573,140.451,uniform,5,6,0.835,0.106,28
1202,76.295,1,4,3,0.914,0.111,2,,,1201,32483.886,one_point,5,0,0.848,0.111,26,,,,1077,140.492,one_point,5,6,0.817,0.19,24
1203,102.634,1,4,3,0.835,0.11,2,,,1202,76.295,two_point,4,6,0.914,0.111,24,,,,1301,140.522,one_point,5,6,0.823,0.1,26
1204,92.737,1,4,3,0.847,0.113,2,,,1203,102.634,two_point,4,6,0.835,0.11,24,,,,228,140.638,one_point,6,6,0.813,0.215,22
1205,77.18,1,4,3,0.836,0.144,2,,,1204,92.737,two_point,4,6,0.847,0.113,24,,,,585,141.185,two_point,5,6,0.824,0.258,24
1206,106.836,1,4,3,0.848,0.172,2,,,1205,77.18,two_point,4,6,0.836,0.144,24,,,,1047,141.261,one_point,5,6,0.893,0.18,26
1207,91.719,1,4,3,0.915,0.172,2,,,1206,106.836,two_point,4,6,0.848,0.172,24,,,,1454,141.308,one_point,5,4,0.95,0.272,24
1208,96.854,1,5,3,0.843,0.11,2,,,1207,91.719,two_point,4,6,0.915,0.172,24,,,,1079,141.322,one_point,5,4,0.939,0.221,24
1209,85.174,1,5,3,0.836,0.108,2,,,1208,96.854,two_point,5,6,0.843,0.11,24,,,,1333,141.421,two_point,2,6,0.851,0.118,26
1210,77.698,0,5,3,0.931,0.257,3,,,1209,85.174,two_point,5,6,0.836,0.108,24,,,,1383,141.618,one_point,5,2,0.824,0.268,26
1211,125.085,0,5,3,0.841,0.1,3,,,1210,77.698,one_point,5,6,0.931,0.257,26,,,,160,141.878,one_point,6,6,0.848,0.107,26
1212,111.992,0,5,3,0.852,0.1,3,,,1211,125.085,one_point,5,6,0.841,0.1,26,,,,744,142.024,two_point,6,6,0.95,0.1,26
1213,111.335,0,5,3,0.932,0.234,3,,,1212,111.992,one_point,5,6,0.852,0.1,26,,,,250,142.249,one_point,5,6,0.87,0.211,26
1214,94.898,0,5,3,0.843,0.151,3,,,1213,111.335,one_point,5,6,0.932,0.234,26,,,,354,142.418,two_point,6,6,0.838,0.139,22
1215,101.106,0,5,3,0.945,0.209,3,,,1214,94.898,one_point,5,6,0.843,0.151,26,,,,1092,142.474,one_point,5,6,0.942,0.218,30
1216,70.838,0,5,3,0.889,0.235,4,,,1215,101.106,one_point,5,6,0.945,0.209,26,,,,90,142.716,one_point,2,6,0.848,0.169,30
1217,93.197,0,3,3,0.946,0.212,4,,,1216,70.838,one_point,5,6,0.889,0.235,28,,,,1408,142.938,two_point,5,6,0.93,0.106,28
1218,79.805,0,5,3,0.944,0.218,4,,,1217,93.197,one_point,3,6,0.946,0.212,28,,,,667,143.035,one_point,5,6,0.847,0.11,28
1219,124.749,0,3,3,0.943,0.212,4,,,1218,79.805,one_point,5,6,0.944,0.218,28,,,,522,143.148,one_point,5,4,0.837,0.219,30
1220,79.051,0,3,3,0.944,0.218,4,,,1219,124.749,one_point,3,6,0.943,0.212,28,,,,1190,143.162,one_point,5,6,0.839,0.203,22
1221,175.423,0,3,3,0.948,0.212,4,,,1220,79.051,one_point,3,6,0.944,0.218,28,,,,137,143.526,one_point,6,6,0.844,0.281,22
1222,114.632,0,3,3,0.944,0.21,4,,,1221,175.423,one_point,3,6,0.948,0.212,28,,,,1067,143.666,uniform,5,6,0.944,0.274,22
1223,129.007,0,5,3,0.894,0.235,4,,,1222,114.632,one_point,3,6,0.944,0.21,28,,,,827,143.783,one_point,5,6,0.938,0.209,26
1224,110.842,0,5,3,0.859,0.237,4,,,1223,129.007,one_point,5,6,0.894,0.235,28,,,,643,143.908,one_point,4,6,0.849,0.106,24
1225,99.45,0,5,3,0.892,0.238,4,,,1224,110.842,one_point,5,6,0.859,0.237,28,,,,309,143.913,one_point,4,6,0.83,0.104,26
1226,100.615,0,5,3,0.889,0.229,4,,,1225,99.45,one_point,5,6,0.892,0.238,28,,,,870,143.972,one_point,5,2,0.922,0.201,26
1227,72.733,0,5,3,0.888,0.235,4,,,1226,100.615,one_point,5,6,0.889,0.229,28,,,,1464,144.001,uniform,5,6,0.933,0.118,24
1228,96.422,0,5,3,0.889,0.237,4,,,1227,72.733,one_point,5,6,0.888,0.235,28,,,,215,144.265,one_point,6,6,0.82,0.219,22
1229,122.36,0,5,3,0.924,0.234,4,,,1228,96.422,one_point,5,6,0.889,0.237,28,,,,329,144.367,uniform,2,6,0.83,0.227,28
1230,170.502,0,5,3,0.883,0.235,4,,,1229,122.36,one_point,5,6,0.924,0.234,28,,,,886,144.471,one_point,5,6,0.941,0.191,30
1231,83.678,0,5,3,0.883,0.106,4,,,1230,170.502,one_point,5,6,0.883,0.235,28,,,,482,144.5,two_point,4,6,0.819,0.115,28
1232,95.768,0,5,3,0.887,0.232,4,,,1231,83.678,one_point,5,6,0.883,0.106,28,,,,127,144.731,one_point,6,6,0.85,0.275,22
1233,85.319,0,5,3,0.905,0.24,4,,,1232,95.768,one_point,5,6,0.887,0.232,28,,,,359,144.815,one_point,5,6,0.912,0.22,24
1234,85.792,0,5,3,0.885,0.231,4,,,1233,85.319,one_point,5,6,0.905,0.24,28,,,,272,144.826,one_point,5,6,0.856,0.186,28
1235,177.774,0,5,1,0.928,0.237,4,,,1234,85.792,one_point,5,6,0.885,0.231,28,,,,61,144.843,one_point,5,6,0.875,0.205,24
1236,91.648,0,5,3,0.884,0.24,4,,,1235,177.774,one_point,5,2,0.928,0.237,28,,,,1349,144.947,uniform,5,6,0.846,0.105,26
1237,228.675,0,5,1,0.861,0.23,4,,,1236,91.648,one_point,5,6,0.884,0.24,28,,,,357,145.019,one_point,6,6,0.909,0.214,24
1238,88.376,0,5,3,0.862,0.23,4,,,1237,228.675,one_point,5,2,0.861,0.23,28,,,,751,145.423,one_point,5,6,0.839,0.103,26
1239,99.158,0,5,3,0.91,0.241,4,,,1238,88.376,one_point,5,6,0.862,0.23,28,,,,290,146.064,two_point,6,6,0.896,0.27,22
1240,161.579,0,5,1,0.904,0.24,4,,,1239,99.158,one_point,5,6,0.91,0.241,28,,,,1380,146.213,one_point,5,2,0.824,0.225,26
1241,339.348,0,2,1,0.902,0.24,4,,,1240,161.579,one_point,5,2,0.904,0.24,28,,,,977,146.411,one_point,5,6,0.878,0.214,24
1242,91.425,0,5,3,0.862,0.227,4,,,1241,339.348,one_point,2,2,0.902,0.24,28,,,,36,146.449,one_point,3,6,0.841,0.277,20
1243,99.078,0,5,3,0.92,0.239,4,,,1242,91.425,one_point,5,6,0.862,0.227,28,,,,117,147.085,one_point,5,6,0.877,0.251,28
1244,132.593,0,2,2,0.937,0.225,3,,,1243,99.078,one_point,5,6,0.92,0.239,28,,,,62,147.11,one_point,5,6,0.874,0.194,24
1245,102.526,0,5,2,0.937,0.107,3,,,1244,132.593,one_point,2,4,0.937,0.225,26,,,,85,147.277,one_point,2,6,0.846,0.101,30
1246,134.892,0,5,2,0.937,0.107,3,,,1245,102.526,one_point,5,4,0.937,0.107,26,,,,480,147.313,two_point,4,6,0.821,0.116,28
1247,97.872,0,5,2,0.936,0.108,3,,,1246,134.892,one_point,5,4,0.937,0.107,26,,,,639,147.382,one_point,5,6,0.834,0.235,28
1248,116.392,0,5,3,0.938,0.106,3,,,1247,97.872,one_point,5,4,0.936,0.108,26,,,,606,147.403,two_point,5,2,0.943,0.287,20
1249,98.726,0,5,2,0.949,0.107,3,,,1248,116.392,one_point,5,6,0.938,0.106,26,,,,304,147.476,one_point,6,6,0.876,0.11,30
1250,76.502,0,5,3,0.917,0.233,3,,,1249,98.726,one_point,5,4,0.949,0.107,26,,,,523,147.508,one_point,5,4,0.838,0.221,22
1251,98.827,0,5,3,0.919,0.1,1,,,1250,76.502,one_point,5,6,0.917,0.233,26,,,,361,147.815,one_point,5,6,0.931,0.147,28
1252,97.603,0,5,3,0.918,0.225,1,,,1251,98.827,one_point,5,6,0.919,0.1,22,,,,240,148.39,one_point,5,6,0.814,0.209,22
1253,95.956,0,5,3,0.94,0.232,1,,,1252,97.603,one_point,5,6,0.918,0.225,22,,,,549,148.631,uniform,4,6,0.84,0.116,28
1254,92.047,0,5,3,0.942,0.224,3,,,1253,95.956,one_point,5,6,0.94,0.232,22,,,,2,148.851,uniform,6,2,0.88,0.204,20
1255,86.682,0,5,3,0.94,0.232,1,,,1254,92.047,one_point,5,6,0.942,0.224,26,,,,106,148.922,one_point,5,2,0.868,0.186,24
1256,87.261,2,5,3,0.942,0.232,1,,,1255,86.682,one_point,5,6,0.94,0.232,22,,,,719,149.259,one_point,5,2,0.942,0.1,28
1257,97.275,2,5,3,0.94,0.264,1,,,1256,87.261,uniform,5,6,0.942,0.232,22,,,,826,149.498,one_point,5,6,0.937,0.217,26
1258,114.392,2,5,3,0.818,0.115,3,,,1257,97.275,uniform,5,6,0.94,0.264,22,,,,446,149.534,two_point,5,6,0.836,0.12,28
1259,111.36,2,5,3,0.95,0.115,3,,,1258,114.392,uniform,5,6,0.818,0.115,26,,,,393,149.611,one_point,6,6,0.84,0.213,22
1260,85.821,2,5,3,0.933,0.116,3,,,1259,111.36,uniform,5,6,0.95,0.115,26,,,,169,149.757,one_point,3,6,0.853,0.1,20
1261,94.054,2,5,3,0.812,0.114,3,,,1260,85.821,uniform,5,6,0.933,0.116,26,,,,1270,149.768,one_point,5,6,0.928,0.103,28
1262,104.022,2,5,3,0.932,0.115,3,,,1261,94.054,uniform,5,6,0.812,0.114,26,,,,4,149.86,one_point,2,4,0.913,0.2,26
1263,111.6,2,5,3,0.934,0.264,3,,,1262,104.022,uniform,5,6,0.932,0.115,26,,,,1191,150.13,one_point,5,6,0.839,0.107,22
1264,92.913,0,5,3,0.897,0.103,3,,,1263,111.6,uniform,5,6,0.934,0.264,26,,,,1414,150.208,two_point,3,6,0.932,0.108,28
1265,128.264,0,5,3,0.932,0.104,3,,,1264,92.913,one_point,5,6,0.897,0.103,26,,,,461,150.364,two_point,5,6,0.826,0.107,24
1266,64.739,0,5,3,0.928,0.104,4,,,1265,128.264,one_point,5,6,0.932,0.104,26,,,,368,150.688,one_point,5,2,0.845,0.117,20
1267,140.157,0,5,3,0.896,0.103,4,,,1266,64.739,one_point,5,6,0.928,0.104,28,,,,1374,150.745,one_point,5,6,0.843,0.136,22
1268,100.663,0,5,3,0.853,0.102,4,,,1267,140.157,one_point,5,6,0.896,0.103,28,,,,649,150.798,two_point,4,6,0.829,0.101,24
1269,100.57,0,5,3,0.928,0.103,4,,,1268,100.663,one_point,5,6,0.853,0.102,28,,,,624,150.835,uniform,3,6,0.904,0.296,24
1270,149.768,0,5,3,0.928,0.103,4,,,1269,100.57,one_point,5,6,0.928,0.103,28,,,,670,151.153,one_point,3,6,0.84,0.143,24
1271,122.227,0,5,3,0.948,0.244,4,,,1270,149.768,one_point,5,6,0.928,0.103,28,,,,1292,151.312,one_point,5,6,0.927,0.103,28
1272,113.418,0,5,3,0.852,0.243,4,,,1271,122.227,one_point,5,6,0.948,0.244,28,,,,348,151.494,uniform,6,6,0.941,0.237,22
1273,89.834,0,5,3,0.921,0.1,4,,,1272,113.418,one_point,5,6,0.852,0.243,28,,,,203,151.743,one_point,6,4,0.858,0.111,28
1274,79.412,0,3,3,0.927,0.11,4,,,1273,89.834,one_point,5,6,0.921,0.1,28,,,,88,152.63,one_point,2,6,0.846,0.171,30
1275,101.342,0,3,3,0.929,0.108,4,,,1274,79.412,one_point,3,6,0.927,0.11,28,,,,1437,152.646,two_point,5,6,0.929,0.106,28
1276,158.349,0,3,3,0.92,0.111,4,,,1275,101.342,one_point,3,6,0.929,0.108,28,,,,167,152.686,one_point,3,6,0.853,0.1,20
1277,112.6,0,3,3,0.929,0.11,4,,,1276,158.349,one_point,3,6,0.92,0.111,28,,,,282,152.769,one_point,3,6,0.841,0.26,26
1278,107.117,0,3,3,0.921,0.108,4,,,1277,112.6,one_point,3,6,0.929,0.11,28,,,,1108,153.126,uniform,5,6,0.849,0.23,24
1279,116.517,0,5,3,0.923,0.11,4,,,1278,107.117,one_point,3,6,0.921,0.108,28,,,,267,153.54,one_point,3,4,0.857,0.294,24
