number,value,crossover_type,k,n_elites,p_crossover_max,p_crossover_min,pop_size,rosenbrock_mean,salomon_mean,whitley_mean
836,137.0197627920233,two_point,3,2,0.9191684066697198,0.2754234086268471,26,353.9619396519324,0.25987334633361525,56.83747537780387
162,137.8846231123101,uniform,4,6,0.8646461556349433,0.10753239545183951,20,334.91093828476437,0.3198733461194286,78.42305770604642
1183,138.1907565976584,uniform,3,6,0.8416309817275519,0.26880165812484286,30,350.80180590359316,0.3598733463219217,63.41059054306014
1890,138.38945715753093,two_point,6,4,0.8758211737021844,0.10717803150586484,30,369.34796324374577,0.2998733461183796,45.52053488272858
2112,138.4652069154608,one_point,4,4,0.8821775297509036,0.2609940423032094,24,359.79088536924377,0.2998733461556898,55.304862030983045
1857,139.09153606764752,two_point,3,4,0.883970289918263,0.11480553558243756,20,363.32338227647307,0.3398733459845623,53.61135258048489
1040,139.1808828700504,two_point,4,6,0.9141934480213724,0.263497695760515,28,356.68680651913076,0.3798733464527464,60.475968744567716
150,139.30816385016377,one_point,6,6,0.8528171189222047,0.179511146921381,30,335.0296330292823,0.4198733461277138,82.47498517508124
1367,139.62135311094207,one_point,4,2,0.89145197409673,0.23378284441722375,30,356.66174350502047,0.3198733461728261,61.88244248163297
485,140.01539038042552,uniform,3,2,0.9145641550924246,0.29195271946172086,22,361.4877560006561,0.27987334603096353,58.278541794589515
21,142.42849656647485,uniform,5,4,0.949724875274431,0.14580032714633487,20,375.64490492438955,0.29987334627397677,51.34071142876106
2060,142.6138141286382,one_point,3,4,0.8853038062187076,0.2576825891241978,30,363.76982234738006,0.2998733460107113,63.771746692523834
1387,142.66605728211533,one_point,4,2,0.8953065920788994,0.23163688615752107,30,373.76045210136516,0.31987334610830814,53.91784639887254
573,142.69479725550852,one_point,3,6,0.9127569648923346,0.24915990440916364,26,366.50692385030595,0.3198733459886849,61.25759457023095
1677,143.38103325586937,two_point,3,4,0.812886733434672,0.24438268221169868,30,376.5919164076493,0.2798733460712217,53.271310013887636
1046,143.46577339698533,one_point,3,2,0.9128399133091871,0.269430729102222,30,372.49527442617136,0.23987334609539057,57.66217241868924
164,143.47933902676334,uniform,4,2,0.8653844739309253,0.10727953967515866,24,376.3856731165011,0.27987334628287547,53.772470617506045
465,143.8788084857375,uniform,3,0,0.8992857330218549,0.27652563669288044,26,299.15905313190626,0.8033156661268368,131.67405665917937
1694,143.940110829264,one_point,3,2,0.9021210937836318,0.24951701496218362,30,364.9947828891219,0.23987334642465608,66.58567625224545
1184,143.94490931937762,uniform,3,6,0.8428688548522989,0.26790347499608375,22,372.67683637978234,0.319873346482592,58.838018231867906
585,144.06945229045257,two_point,3,2,0.9052608701840109,0.2679205539380494,30,372.2894044195494,0.27987334621241566,59.63907910559597
516,144.1228632683229,one_point,3,4,0.9115933072908973,0.27120239254414236,30,379.6160448785277,0.2998733470217908,52.452671579419246
391,145.03561586544166,two_point,3,2,0.886195929179012,0.23837831404802767,26,390.8084637315584,0.2998733458770073,43.99851051888952
1767,145.1422091126186,one_point,3,2,0.9032428478301985,0.1051188641056443,30,391.55782942325885,0.23987334621760437,43.628924568379304
2021,145.61218199965427,one_point,3,2,0.8527305706198227,0.264320229916318,30,378.1298243622449,0.29987334620025274,58.406848290517715
144,145.91872760410385,uniform,6,6,0.8778808391662339,0.11808775659172197,20,351.24094105254375,0.3598733515616305,86.1553684082061
672,145.97753970082866,two_point,4,2,0.8391752305750791,0.2432502116849809,30,369.4797763320159,0.29987334605794846,68.15296942441212
281,146.66324380921836,uniform,5,2,0.8803532912657828,0.2682617418156124,20,375.3609492365765,0.3598733460309339,64.2689088450476
1377,147.1993266164337,one_point,4,2,0.8872000308436272,0.24451311030243433,30,382.6456600034889,0.23987334627816703,58.71244649953401
605,148.00654804710146,one_point,3,6,0.8396064136053953,0.21380523772986082,22,371.4758053719447,0.33987334634655486,72.2039654230131
2126,148.05101954940775,one_point,3,2,0.8864441464821707,0.21646448067068388,30,376.36065446835556,0.2598733559106067,67.53253082395707
2058,148.72156053583697,one_point,3,4,0.8493837875621003,0.25957099359152447,30,370.51871512342535,0.3198733461077963,75.32609313797775
1337,149.70720916475432,one_point,4,2,0.8842843304822329,0.23285114742322588,30,405.07302174272206,0.17987334593582566,43.868732405605044
755,150.17094672764907,one_point,3,2,0.8998494504911398,0.2502671784252823,22,373.79115216081516,0.25987334899590453,76.46181467313612
151,150.37033422204945,uniform,6,6,0.8698137485597508,0.1171185123271152,30,389.3521581380909,0.31987334624816816,61.43897118180929
1598,150.6435379576756,one_point,5,2,0.8971254121379928,0.25032027372630833,30,379.7117389897564,0.2798733459988424,71.93900153727157
2154,151.11653781193493,one_point,3,2,0.8738109172991729,0.2546801872819564,20,387.61410561211954,0.2798733464661755,65.45563447721906
53,151.21358230747015,two_point,3,6,0.8297844587056706,0.22633280147427892,26,396.1267224390033,0.259873352551511,57.254151130855654
1912,151.2742511635383,one_point,6,4,0.8790423645498986,0.10312059363010365,26,394.60337667469406,0.33987334612784625,58.87950346979303
1310,151.73304698233542,one_point,3,2,0.8920972730812818,0.24675734399480576,30,387.80627667230743,0.2798733460161101,67.11299092868275
174,152.51480104124553,two_point,4,2,0.8748640238051543,0.19591340172467367,30,383.22735502418857,0.3398733461287099,73.97717475341933
50,152.83603894281444,one_point,3,6,0.8531059966039626,0.18893003724108598,30,410.96811546094494,0.2798733459374393,47.26012802156092
1905,152.93348287768416,one_point,6,4,0.8827084284562643,0.10540130728553296,30,391.2204185886384,0.2998733460363794,67.28015669837764
892,155.48749041357885,one_point,3,4,0.8325682612168605,0.21633195489100326,30,384.2613763198284,0.27987334695278415,81.92122157395542
1253,155.97793144943967,one_point,4,2,0.9255477695983669,0.22949782637546576,30,424.47895540437,0.2398733459215673,43.214965598027405
4,156.00664128700177,uniform,3,6,0.8705823259824373,0.215068089342768,24,405.3993372955204,0.2398733463202774,62.38071321916463
1008,156.12472611193417,uniform,3,2,0.8483587387917151,0.21628800288132904,28,396.58950632171286,0.3198733461689756,71.46479866792066
232,157.6988025795835,two_point,3,6,0.9286850230203864,0.1986026388125711,26,408.27324977222213,0.33987334616976206,64.48328462035855
286,158.0099713216503,uniform,5,2,0.8807084335631601,0.26727001875348316,20,422.528883238044,0.35987334587613307,51.14115738103085
279,158.07026993305706,uniform,5,2,0.866002673202094,0.1458804475191552,20,420.21296420131046,0.2998733459221702,53.697972251938566
1427,158.19230998841732,one_point,4,4,0.880395106972168,0.22492670442687127,30,410.29919956473367,0.3398733458985298,63.93785705461978
3,158.74889781373864,two_point,6,4,0.8430075056114867,0.19477336121685404,24,404.55062859605573,0.31987334619775315,71.37619149896241
1115,159.6687243326231,two_point,3,6,0.8254527503004938,0.26932409434229065,30,417.04702759982354,0.27987334618999726,61.6792720518557
828,160.2859090236197,two_point,3,4,0.9277623808357098,0.26385956365707613,28,409.2887258231879,0.2598733472196276,71.30912790045151
1180,160.43714047158235,one_point,4,6,0.8947955527694681,0.2726632692981653,30,414.2228487541168,0.3198733459664669,66.76869931466379
1258,160.6166373048949,one_point,3,6,0.926101029959217,0.2306114442217044,30,404.9009680536136,0.31987334733272477,76.62907051373841
832,161.26786218394028,two_point,3,2,0.9047399943471157,0.27539509758756137,26,430.0064842356119,0.2998733465963965,53.497228969612614
514,161.64787312264414,one_point,3,4,0.9113497519862251,0.2689585051479252,30,387.99236466130026,0.23987334596463997,96.71138136066756
562,161.86126111132623,two_point,3,2,0.9042667689799417,0.27743953817100453,30,401.4974843757074,0.2798733460319135,83.80642561223937
1176,162.36230307364104,one_point,4,6,0.9021384447555891,0.27312246318729866,30,422.8065919467642,0.3198733576999694,63.960443916459006
1996,162.70032591290342,two_point,3,2,0.8927801930058255,0.11291006404756422,20,435.1853027764655,0.2998733488420581,52.61580161340273
1072,163.4631252805879,one_point,3,4,0.8992203431214534,0.2652443233986422,26,422.4820174805166,0.299873346306282,67.60748501494076
204,164.46794139351627,two_point,5,4,0.9465554680944983,0.26553222513450697,20,430.0077246667258,0.2798733463496914,63.11622616747329
1844,165.55313016552222,one_point,3,4,0.8878788186894887,0.23809504900424253,30,426.43804332985957,0.27987334610801673,69.9414738205991
637,166.00561515888708,two_point,3,2,0.8205060102266966,0.22480819723646295,22,431.1718702164536,0.25987334609258594,66.58510191411499
1871,166.18793604240176,one_point,3,4,0.8898159739657509,0.12173405461236969,26,437.012646575869,0.29987334640052865,61.25128820493576
2130,167.09348012981255,one_point,5,2,0.886284718953552,0.12243737432116598,30,454.55231097287697,0.299873346033762,46.428256070526906
1283,167.7409948539277,uniform,3,4,0.8909839724531635,0.24042379823530766,28,435.5289371157377,0.319873346242896,67.37417409980253
1841,168.4132550642928,one_point,3,4,0.8821437518596933,0.23982347497640832,30,461.34518738554,0.2598733459882985,43.634704461350104
1660,169.65141170441547,one_point,3,2,0.8871916965259435,0.2498315103911144,30,450.03887291541287,0.2798733461673596,58.635488851666175
1025,169.73989723771547,uniform,3,4,0.8905392921257194,0.23419305560674042,26,452.7635114506682,0.3398733463688285,56.11630691610933
894,169.7723501081284,one_point,3,6,0.8929803655918088,0.13090018026588787,22,423.49840569391233,0.31987334699912007,85.49877128347367
195,169.9521986479585,uniform,5,4,0.8357914995314929,0.2549954752178576,24,444.58805747268843,0.3398733512596127,64.9286651199275
158,172.03492877653434,uniform,4,6,0.8648366361227933,0.10791776064465966,20,457.6735218183543,0.3398733486564387,58.091391162592345
380,172.82655727416548,one_point,3,6,0.8909050315006201,0.24986857738514917,26,455.69514642966226,0.3798733460546911,62.40465204677953
556,173.3945696922908,one_point,3,6,0.9211211067528646,0.25480098024106645,30,459.8839226302169,0.29987334591720893,59.999913100738205
169,173.75966637985303,uniform,4,2,0.8223961771411349,0.2047763930633671,30,459.5927264708921,0.3198733478814147,61.36639932078562
218,174.089849096051,uniform,5,4,0.84327394398573,0.28832597612685107,20,459.8089305965279,0.35987334620811656,62.10074334541698
686,174.638988790961,one_point,4,2,0.8429873118955785,0.25886888849399137,30,473.27901708841864,0.27987334627613325,50.35807593818829
8,176.00057823346268,one_point,4,2,0.8136942769862867,0.1776727743935092,26,478.8817805550566,0.23987334616443673,48.88008079916704
1574,176.93788465990846,one_point,3,2,0.8015187585338092,0.23159552186001847,22,466.97810225100983,0.27987351766363205,63.55567821105185
665,177.43945629557518,two_point,3,2,0.8286905251601367,0.11986100351804609,28,476.179759472504,0.23987334658450465,55.89873606763714
361,178.2855637674551,one_point,3,4,0.9086767511501487,0.2788458444876038,30,461.2808475455073,0.33987335100421256,73.23597040585382
472,178.28633835981586,uniform,3,6,0.8537609866892489,0.28389606659767924,28,460.29828835691376,0.299873345945909,74.26085337658786
1210,178.80180548631014,uniform,6,2,0.9040037130024607,0.2710400395008314,20,468.1855790887046,0.3198733458926203,67.89996402433316
1055,179.30810277719013,uniform,3,2,0.8771003251353805,0.2565068370755211,22,486.7401868620662,0.23987334604560012,50.944248123458536
1364,179.54563595746208,one_point,4,4,0.889592570434718,0.23388143831347594,30,474.3341695823772,0.3598733778460373,63.94286491216296
1782,179.86414734196345,one_point,3,2,0.8557882711187614,0.26442178976157654,22,481.59208651302544,0.3198733478549102,57.680482165009984
1485,180.87281481071213,one_point,4,2,0.8814090489931242,0.23806664381259843,30,499.21699033905577,0.2598740789144382,43.141580014166095
170,181.01471976528015,uniform,4,2,0.8684087218069045,0.2142651215906671,30,482.764359985052,0.2598733459779957,60.0199259648104
1282,181.0716926586499,uniform,3,4,0.8523366775444288,0.22316571497368842,28,462.4851927440392,0.2598733477760629,80.4700118841345
1269,181.12998996072187,one_point,5,2,0.9224849173331284,0.21753220684108257,30,483.385990644117,0.3198733458641255,59.684105892184405
1182,182.4941456302946,uniform,3,6,0.8667892516411491,0.26802314529965743,30,468.8566799235592,0.3398733472649445,78.2858836200597
1875,183.86710814750438,one_point,6,4,0.8893674484957115,0.10345810160357308,30,475.659404316166,0.35987334589855696,75.58204678044862
28,184.68929169670784,uniform,6,4,0.9273001849185911,0.13982223574884042,20,498.43214728368474,0.39987334649643325,55.23585445994237
431,184.76550868015224,uniform,3,6,0.8454029162681912,0.25038380469128013,28,489.4169104609512,0.29987338691674315,64.5797421925888
541,185.3083110073832,two_point,3,4,0.9090424544900213,0.28354289040572866,30,500.20331387936494,0.2598733465212563,55.46174579626343
2062,185.7936904088559,uniform,3,4,0.8845002022767936,0.25966205023308786,30,491.14363070415993,0.2598733463139487,65.97756717609374
912,185.87148978973312,one_point,3,2,0.8969021923858667,0.13994437443043178,30,501.79277924556465,0.2598733500145024,55.56181677362016
1673,186.23283322255483,two_point,3,2,0.8546179477199365,0.2541960278279267,24,502.28881290254765,0.2598733572718311,56.14981340784493
1652,188.96944113769374,one_point,3,2,0.8913109801609581,0.2519626667322317,26,517.6234119004909,0.23987334645066127,49.04503816613975
1929,190.39909519530718,two_point,5,4,0.8587200966020493,0.22604118529110806,30,507.0593293720738,0.3598733459379395,63.778082867909816
216,190.500580902587,uniform,5,4,0.9412101694441611,0.25136656550891917,24,497.65679137697197,0.29987334591688153,73.54507798487214
1429,192.70919790961878,one_point,4,4,0.8817772578465155,0.24092396638625196,30,524.5271501116902,0.33987334619340737,53.26057027097288
10,194.02650826221952,one_point,4,2,0.9271357627606419,0.2503332697491488,26,522.9677501593792,0.3398733461992489,58.771901281080076
1170,197.37987761906572,two_point,3,6,0.8892881785832102,0.2728786814442167,26,526.89623875032,0.3998733461525873,64.84352076072456
2005,197.44295115468523,one_point,6,4,0.8866522197326002,0.19204702521244035,26,524.2435917424855,0.25987334590459227,67.82538837566561
344,199.5783288983124,two_point,6,2,0.9016253461571392,0.20335945669195118,20,532.474406844127,0.3398733462340894,65.92070650457615
1064,207.57407651694453,two_point,3,2,0.850915039103702,0.24290236856838657,30,566.836645210564,0.25987335019876423,55.6257109900708
2000,208.6636026557793,one_point,3,4,0.8921024290498966,0.2210190863304883,26,562.0337377645698,0.2798733467617657,63.67719685600643
701,209.9729629624393,two_point,3,6,0.9024391804444644,0.15018688037112332,28,558.4470930793741,0.3798733467254859,71.09192246121839
1570,209.98138287774609,one_point,3,4,0.8014486766178593,0.23635356536239693,24,576.8767729726884,0.31987334610830814,52.747502314441434
22,211.75273159668487,uniform,5,2,0.946532158498025,0.14863609302754832,20,569.9589168084759,0.31987334585435334,64.97940463572431
1513,212.7642405582308,one_point,5,2,0.8810958602252981,0.10727336270168132,30,593.3559649814955,0.3198733459153059,44.616883347281615
699,215.3548936759215,two_point,3,6,0.9030376791289946,0.2520058318202124,28,588.8838389640632,0.35987334652609493,56.82096871717515
78,218.63391176549575,uniform,6,4,0.9342897939673639,0.21847683025355408,20,584.466018885481,0.3198733460404644,71.11584306496567
2051,223.65226271667322,one_point,3,2,0.8810757334163924,0.24706566933205015,30,609.5420188346674,0.25987334636767073,61.15489596898449
